SIM,SPESSORE SC [m],SPESSORE INS [m],EPSILON_R SC [~],EPSILON_R INS [~],T [K],Wf [V],Ea [V],N0 [m^-3],Sigma [K_B * 300K],N0(2) [m^-3],Sigma(2) [K_B * 300K],SHIFT(2) [V],N0(3) [m^-3],Sigma(3) [K_B * 300K],SHIFT(3) [V],N0(4) [m^-3],Sigma(4) [K_B * 300K],SHIFT(4) [V],Exponential N0 [m^-3],Exponential lambda [K_B * 300K],Semiconductor area [m^2],C_sb [F],nodes,steps,V_min [V],V_max [V]
1,3.44218678647717E-08,0.000000441,2.9,2.82222,295,5,4.45,1E+027,2.0,0,5,0.1,0,0,0,0,0,0,0,0,0.00000081,1.16015537759922E-11,801,1000,-40,60
